Description,InvoiceMonth,TotalPrice,Year,Month,prev_month_sales,rolling_3m_avg,sales_delta,is_holiday_month
3 HEARTS HANGING DECORATION RUSTIC,2011-10-01,1956.09,2011,10,899.64,1315.36,640.73,0
3 HEARTS HANGING DECORATION RUSTIC,2011-11-01,2342.09,2011,11,1956.09,1732.6066666666666,609.4833333333336,0
3 HEARTS HANGING DECORATION RUSTIC,2011-12-01,351.89,2011,12,2342.09,1550.0233333333335,-1198.1333333333337,1
3 HOOK HANGER MAGIC GARDEN,2010-10-01,365.1,2010,10,715.5,540.3,-175.19999999999993,0
3 HOOK HANGER MAGIC GARDEN,2010-11-01,679.8,2010,11,365.1,586.8,93.0,0
3 HOOK HANGER MAGIC GARDEN,2010-12-01,280.8,2010,12,679.8,441.90000000000003,-161.10000000000002,1
3 HOOK HANGER MAGIC GARDEN,2011-01-01,443.85,2011,1,280.8,468.1499999999999,-24.299999999999898,1
3 HOOK HANGER MAGIC GARDEN,2011-02-01,327.6,2011,2,443.85,350.75,-23.149999999999977,0
3 HOOK HANGER MAGIC GARDEN,2011-03-01,263.7,2011,3,327.6,345.05,-81.35000000000002,0
3 HOOK HANGER MAGIC GARDEN,2011-04-01,384.9,2011,4,263.7,325.4,59.5,1
3 HOOK HANGER MAGIC GARDEN,2011-05-01,345.6,2011,5,384.9,331.4,14.200000000000045,1
3 HOOK HANGER MAGIC GARDEN,2011-06-01,79.95,2011,6,345.6,270.15000000000003,-190.20000000000005,0
3 HOOK HANGER MAGIC GARDEN,2011-07-01,64.35,2011,7,79.95,163.29999999999998,-98.94999999999999,0
3 HOOK HANGER MAGIC GARDEN,2011-08-01,570.75,2011,8,64.35,238.35,332.4,0
3 HOOK HANGER MAGIC GARDEN,2011-09-01,247.65,2011,9,570.75,294.25,-46.599999999999994,0
3 HOOK PHOTO SHELF ANTIQUE WHITE,2010-01-01,204.0,2010,1,244.8,224.4,-20.400000000000006,1
3 HOOK PHOTO SHELF ANTIQUE WHITE,2010-02-01,238.0,2010,2,204.0,228.9333333333333,9.066666666666691,0
3 HOOK PHOTO SHELF ANTIQUE WHITE,2010-03-01,1111.04,2010,3,238.0,517.68,593.36,0
3 HOOK PHOTO SHELF ANTIQUE WHITE,2010-04-01,1953.22,2010,4,1111.04,1100.7533333333333,852.4666666666667,1
3 HOOK PHOTO SHELF ANTIQUE WHITE,2010-05-01,567.8,2010,5,1953.22,1210.6866666666667,-642.8866666666668,1
3 HOOK PHOTO SHELF ANTIQUE WHITE,2010-06-01,907.04,2010,6,567.8,1142.6866666666667,-235.64666666666676,0
3 HOOK PHOTO SHELF ANTIQUE WHITE,2010-07-01,323.0,2010,7,907.04,599.28,-276.28,0
3 HOOK PHOTO SHELF ANTIQUE WHITE,2010-08-01,837.34,2010,8,323.0,689.1266666666667,148.21333333333337,0
3 HOOK PHOTO SHELF ANTIQUE WHITE,2010-09-01,312.8,2010,9,837.34,491.0466666666667,-178.24666666666667,0
3 HOOK PHOTO SHELF ANTIQUE WHITE,2010-10-01,1006.4,2010,10,312.8,718.8466666666667,287.5533333333333,0
3 HOOK PHOTO SHELF ANTIQUE WHITE,2010-11-01,1626.9,2010,11,1006.4,982.0333333333334,644.8666666666667,0
3 HOOK PHOTO SHELF ANTIQUE WHITE,2010-12-01,776.9,2010,12,1626.9,1136.7333333333333,-359.83333333333337,1
3 HOOK PHOTO SHELF ANTIQUE WHITE,2011-01-01,549.1,2011,1,776.9,984.3000000000001,-435.20000000000005,1
3 HOOK PHOTO SHELF ANTIQUE WHITE,2011-02-01,1235.9,2011,2,549.1,853.9666666666667,381.9333333333334,0
3 HOOK PHOTO SHELF ANTIQUE WHITE,2011-03-01,1254.8,2011,3,1235.9,1013.2666666666668,241.5333333333332,0
3 HOOK PHOTO SHELF ANTIQUE WHITE,2011-04-01,510.0,2011,4,1254.8,1000.2333333333332,-490.23333333333323,1
3 HOOK PHOTO SHELF ANTIQUE WHITE,2011-05-01,1163.72,2011,5,510.0,976.1733333333333,187.54666666666674,1
3 HOOK PHOTO SHELF ANTIQUE WHITE,2011-06-01,2512.86,2011,6,1163.72,1395.5266666666666,1117.3333333333335,0
3 HOOK PHOTO SHELF ANTIQUE WHITE,2011-07-01,2392.16,2011,7,2512.86,2022.9133333333332,369.24666666666667,0
3 HOOK PHOTO SHELF ANTIQUE WHITE,2011-08-01,748.04,2011,8,2392.16,1884.3533333333335,-1136.3133333333335,0
3 HOOK PHOTO SHELF ANTIQUE WHITE,2011-09-01,236.3,2011,9,748.04,1125.5,-889.2,0
3 HOOK PHOTO SHELF ANTIQUE WHITE,2011-10-01,76.5,2011,10,236.3,353.6133333333333,-277.1133333333333,0
3 HOOK PHOTO SHELF ANTIQUE WHITE,2011-11-01,802.4,2011,11,76.5,371.73333333333335,430.66666666666663,0
3 HOOK PHOTO SHELF ANTIQUE WHITE,2011-12-01,323.0,2011,12,802.4,400.6333333333334,-77.63333333333338,1
3 PIECE SPACEBOY COOKIE CUTTER SET,2010-12-01,472.5,2010,12,262.5,367.5,105.0,1
3 PIECE SPACEBOY COOKIE CUTTER SET,2011-01-01,622.8,2011,1,472.5,452.59999999999997,170.2,1
3 PIECE SPACEBOY COOKIE CUTTER SET,2011-02-01,801.6,2011,2,622.8,632.3000000000001,169.29999999999995,0
3 PIECE SPACEBOY COOKIE CUTTER SET,2011-03-01,751.2,2011,3,801.6,725.2000000000002,25.999999999999886,0
3 PIECE SPACEBOY COOKIE CUTTER SET,2011-04-01,155.4,2011,4,751.2,569.4000000000001,-414.0000000000001,1
3 PIECE SPACEBOY COOKIE CUTTER SET,2011-05-01,136.5,2011,5,155.4,347.7,-211.2,1
3 PIECE SPACEBOY COOKIE CUTTER SET,2011-06-01,90.3,2011,6,136.5,127.39999999999999,-37.099999999999994,0
3 PIECE SPACEBOY COOKIE CUTTER SET,2011-07-01,346.2,2011,7,90.3,191.0,155.2,0
3 PIECE SPACEBOY COOKIE CUTTER SET,2011-08-01,268.8,2011,8,346.2,235.1,33.70000000000002,0
3 PIECE SPACEBOY COOKIE CUTTER SET,2011-09-01,478.43,2011,9,268.8,364.4766666666667,113.95333333333332,0
3 PIECE SPACEBOY COOKIE CUTTER SET,2011-10-01,335.72,2011,10,478.43,360.98333333333335,-25.26333333333332,0
3 PIECE SPACEBOY COOKIE CUTTER SET,2011-11-01,554.26,2011,11,335.72,456.1366666666667,98.12333333333328,0
3 PIECE SPACEBOY COOKIE CUTTER SET,2011-12-01,201.53,2011,12,554.26,363.83666666666664,-162.30666666666664,1
3 STRIPEY MICE FELTCRAFT,2010-03-01,1033.65,2010,3,1.95,517.8000000000001,515.85,0
3 STRIPEY MICE FELTCRAFT,2010-04-01,169.65,2010,4,1033.65,401.75000000000006,-232.10000000000005,1
3 STRIPEY MICE FELTCRAFT,2010-05-01,1496.55,2010,5,169.65,899.9500000000002,596.5999999999998,1
3 STRIPEY MICE FELTCRAFT,2010-06-01,218.4,2010,6,1496.55,628.2,-409.80000000000007,0
3 STRIPEY MICE FELTCRAFT,2010-07-01,456.0,2010,7,218.4,723.65,-267.65,0
3 STRIPEY MICE FELTCRAFT,2010-08-01,601.25,2010,8,456.0,425.2166666666667,176.0333333333333,0
3 STRIPEY MICE FELTCRAFT,2010-09-01,599.4,2010,9,601.25,552.2166666666667,47.18333333333328,0
3 STRIPEY MICE FELTCRAFT,2010-10-01,1722.3,2010,10,599.4,974.3166666666666,747.9833333333333,0
3 STRIPEY MICE FELTCRAFT,2010-11-01,777.45,2010,11,1722.3,1033.05,-255.5999999999999,0
3 STRIPEY MICE FELTCRAFT,2010-12-01,668.55,2010,12,777.45,1056.1000000000001,-387.5500000000002,1
3 STRIPEY MICE FELTCRAFT,2011-01-01,87.75,2011,1,668.55,511.25,-423.5,1
3 STRIPEY MICE FELTCRAFT,2011-02-01,397.2,2011,2,87.75,384.5,12.699999999999989,0
3 STRIPEY MICE FELTCRAFT,2011-03-01,428.7,2011,3,397.2,304.55,124.14999999999998,0
3 STRIPEY MICE FELTCRAFT,2011-04-01,167.7,2011,4,428.7,331.2,-163.5,1
3 STRIPEY MICE FELTCRAFT,2011-05-01,342.9,2011,5,167.7,313.09999999999997,29.80000000000001,1
3 STRIPEY MICE FELTCRAFT,2011-06-01,565.95,2011,6,342.9,358.84999999999997,207.10000000000008,0
3 STRIPEY MICE FELTCRAFT,2011-07-01,276.9,2011,7,565.95,395.25,-118.35000000000002,0
3 STRIPEY MICE FELTCRAFT,2011-08-01,562.65,2011,8,276.9,468.5,94.14999999999998,0
3 STRIPEY MICE FELTCRAFT,2011-09-01,502.73,2011,9,562.65,447.4266666666667,55.30333333333334,0
3 STRIPEY MICE FELTCRAFT,2011-10-01,554.19,2011,10,502.73,539.8566666666667,14.333333333333371,0
3 STRIPEY MICE FELTCRAFT,2011-11-01,766.97,2011,11,554.19,607.9633333333334,159.00666666666666,0
3 STRIPEY MICE FELTCRAFT,2011-12-01,376.21,2011,12,766.97,565.7900000000001,-189.5800000000001,1
3 TIER CAKE TIN GREEN AND CREAM,2010-11-01,889.05,2010,11,744.85,816.95,72.09999999999991,0
3 TIER CAKE TIN GREEN AND CREAM,2010-12-01,433.55,2010,12,889.05,689.1500000000001,-255.60000000000008,1
3 TIER CAKE TIN GREEN AND CREAM,2011-01-01,281.4,2011,1,433.55,534.6666666666666,-253.26666666666665,1
3 TIER CAKE TIN GREEN AND CREAM,2011-02-01,503.0,2011,2,281.4,405.98333333333335,97.01666666666665,0
3 TIER CAKE TIN GREEN AND CREAM,2011-03-01,716.65,2011,3,503.0,500.34999999999997,216.3,0
3 TIER CAKE TIN GREEN AND CREAM,2011-04-01,194.35,2011,4,716.65,471.3333333333333,-276.98333333333335,1
3 TIER CAKE TIN GREEN AND CREAM,2011-05-01,713.15,2011,5,194.35,541.3833333333333,171.76666666666665,1
3 TIER CAKE TIN GREEN AND CREAM,2011-06-01,209.3,2011,6,713.15,372.26666666666665,-162.96666666666664,0
3 TIER CAKE TIN GREEN AND CREAM,2011-07-01,257.65,2011,7,209.3,393.3666666666666,-135.71666666666664,0
3 TIER CAKE TIN GREEN AND CREAM,2011-08-01,269.1,2011,8,257.65,245.35,23.75000000000003,0
3 TIER CAKE TIN GREEN AND CREAM,2011-09-01,799.43,2011,9,269.1,442.05999999999995,357.37,0
3 TIER CAKE TIN GREEN AND CREAM,2011-10-01,224.25,2011,10,799.43,430.9266666666667,-206.67666666666668,0
3 TIER CAKE TIN GREEN AND CREAM,2011-11-01,457.38,2011,11,224.25,493.68666666666667,-36.30666666666667,0
3 TIER CAKE TIN GREEN AND CREAM,2011-12-01,29.9,2011,12,457.38,237.17666666666665,-207.27666666666664,1
3 TIER CAKE TIN RED AND CREAM,2010-11-01,1230.25,2010,11,1559.15,1394.7,-164.45000000000005,0
3 TIER CAKE TIN RED AND CREAM,2010-12-01,313.95,2010,12,1230.25,1034.45,-720.5,1
3 TIER CAKE TIN RED AND CREAM,2011-01-01,1622.8,2011,1,313.95,1055.6666666666667,567.1333333333332,1
3 TIER CAKE TIN RED AND CREAM,2011-02-01,695.15,2011,2,1622.8,877.3000000000001,-182.1500000000001,0
3 TIER CAKE TIN RED AND CREAM,2011-03-01,1729.65,2011,3,695.15,1349.2,380.45000000000005,0
3 TIER CAKE TIN RED AND CREAM,2011-05-01,1222.3,2011,5,1729.65,1215.7,6.599999999999909,1
3 TIER CAKE TIN RED AND CREAM,2011-06-01,351.3,2011,6,1222.3,1101.0833333333333,-749.7833333333333,0
3 TIER CAKE TIN RED AND CREAM,2011-07-01,257.65,2011,7,351.3,610.4166666666666,-352.76666666666665,0
3 TIER CAKE TIN RED AND CREAM,2011-08-01,209.3,2011,8,257.65,272.75,-63.44999999999999,0
3 TIER CAKE TIN RED AND CREAM,2011-09-01,845.05,2011,9,209.3,437.3333333333333,407.71666666666664,0
3 TIER CAKE TIN RED AND CREAM,2011-10-01,388.7,2011,10,845.05,481.01666666666665,-92.31666666666666,0
3 TIER CAKE TIN RED AND CREAM,2011-11-01,1131.83,2011,11,388.7,788.5266666666666,343.3033333333333,0
3 TIER CAKE TIN RED AND CREAM,2011-12-01,74.75,2011,12,1131.83,531.76,-457.01,1
36 DOILIES VINTAGE CHRISTMAS,2010-10-01,1393.65,2010,10,2161.5,1777.575,-383.92499999999995,0
36 DOILIES VINTAGE CHRISTMAS,2010-11-01,30.45,2010,11,1393.65,1195.2,-1164.75,0
36 DOILIES VINTAGE CHRISTMAS,2011-06-01,17.4,2011,6,30.45,480.50000000000006,-463.1000000000001,0
36 DOILIES VINTAGE CHRISTMAS,2011-07-01,1481.05,2011,7,17.4,509.63333333333327,971.4166666666667,0
36 DOILIES VINTAGE CHRISTMAS,2011-08-01,1001.3,2011,8,1481.05,833.25,168.04999999999995,0
36 DOILIES VINTAGE CHRISTMAS,2011-09-01,3159.25,2011,9,1001.3,1880.5333333333335,1278.7166666666665,0
36 DOILIES VINTAGE CHRISTMAS,2011-10-01,1329.85,2011,10,3159.25,1830.1333333333332,-500.2833333333333,0
36 DOILIES VINTAGE CHRISTMAS,2011-11-01,17.4,2011,11,1329.85,1502.1666666666667,-1484.7666666666667,0
36 FOIL HEART CAKE CASES,2010-12-01,492.6,2010,12,891.3,691.95,-199.35000000000002,1
36 FOIL HEART CAKE CASES,2011-01-01,649.2,2011,1,492.6,677.7,-28.5,1
36 FOIL HEART CAKE CASES,2011-02-01,419.7,2011,2,649.2,520.5000000000001,-100.80000000000013,0
36 FOIL HEART CAKE CASES,2011-03-01,384.0,2011,3,419.7,484.3,-100.30000000000001,0
36 FOIL HEART CAKE CASES,2011-04-01,121.8,2011,4,384.0,308.5,-186.7,1
36 FOIL HEART CAKE CASES,2011-05-01,323.1,2011,5,121.8,276.3,46.80000000000001,1
36 FOIL HEART CAKE CASES,2011-06-01,183.3,2011,6,323.1,209.4,-26.099999999999994,0
36 FOIL HEART CAKE CASES,2011-07-01,147.0,2011,7,183.3,217.80000000000004,-70.80000000000004,0
36 FOIL HEART CAKE CASES,2011-08-01,638.1,2011,8,147.0,322.8,315.3,0
36 FOIL HEART CAKE CASES,2011-09-01,284.7,2011,9,638.1,356.59999999999997,-71.89999999999998,0
36 FOIL HEART CAKE CASES,2011-10-01,180.46,2011,10,284.7,367.75333333333333,-187.29333333333332,0
36 FOIL HEART CAKE CASES,2011-11-01,136.96,2011,11,180.46,200.70666666666668,-63.74666666666667,0
36 FOIL HEART CAKE CASES,2011-12-01,83.74,2011,12,136.96,133.72,-49.980000000000004,1
36 PENCILS TUBE RED RETROSPOT,2010-10-01,383.75,2010,10,61.25,222.5,161.25,0
36 PENCILS TUBE RED RETROSPOT,2010-11-01,779.43,2010,11,383.75,408.14333333333326,371.2866666666667,0
36 PENCILS TUBE RED RETROSPOT,2010-12-01,266.25,2010,12,779.43,476.47666666666663,-210.22666666666663,1
36 PENCILS TUBE RED RETROSPOT,2011-01-01,58.75,2011,1,266.25,368.14333333333326,-309.39333333333326,1
36 PENCILS TUBE RED RETROSPOT,2011-02-01,209.43,2011,2,58.75,178.14333333333335,31.28666666666666,0
36 PENCILS TUBE RED RETROSPOT,2011-03-01,298.75,2011,3,209.43,188.9766666666667,109.77333333333331,0
36 PENCILS TUBE RED RETROSPOT,2011-04-01,205.0,2011,4,298.75,237.7266666666667,-32.72666666666669,1
36 PENCILS TUBE RED RETROSPOT,2011-05-01,345.0,2011,5,205.0,282.9166666666667,62.083333333333314,1
36 PENCILS TUBE RED RETROSPOT,2011-06-01,656.36,2011,6,345.0,402.12000000000006,254.23999999999995,0
36 PENCILS TUBE RED RETROSPOT,2011-07-01,190.0,2011,7,656.36,397.12000000000006,-207.12000000000006,0
36 PENCILS TUBE RED RETROSPOT,2011-08-01,421.93,2011,8,190.0,422.7633333333333,-0.8333333333333144,0
36 PENCILS TUBE RED RETROSPOT,2011-09-01,633.86,2011,9,421.93,415.2633333333333,218.5966666666667,0
36 PENCILS TUBE RED RETROSPOT,2011-10-01,423.18,2011,10,633.86,492.99,-69.81,0
36 PENCILS TUBE RED RETROSPOT,2011-11-01,565.0,2011,11,423.18,540.68,24.32000000000005,0
36 PENCILS TUBE RED RETROSPOT,2011-12-01,31.25,2011,12,565.0,339.81,-308.56,1
36 PENCILS TUBE SKULLS,2010-01-01,115.0,2010,1,280.0,197.5,-82.5,1
36 PENCILS TUBE SKULLS,2010-02-01,183.75,2010,2,115.0,192.91666666666666,-9.166666666666657,0
36 PENCILS TUBE SKULLS,2010-03-01,232.13,2010,3,183.75,176.96,55.16999999999999,0
36 PENCILS TUBE SKULLS,2010-04-01,117.5,2010,4,232.13,177.79333333333332,-60.29333333333332,1
36 PENCILS TUBE SKULLS,2010-05-01,77.5,2010,5,117.5,142.37666666666667,-64.87666666666667,1
36 PENCILS TUBE SKULLS,2010-06-01,191.25,2010,6,77.5,128.75,62.5,0
36 PENCILS TUBE SKULLS,2010-07-01,138.75,2010,7,191.25,135.83333333333334,2.916666666666657,0
36 PENCILS TUBE SKULLS,2010-08-01,148.75,2010,8,138.75,159.58333333333334,-10.833333333333343,0
36 PENCILS TUBE SKULLS,2010-09-01,266.25,2010,9,148.75,184.58333333333334,81.66666666666666,0
36 PENCILS TUBE SKULLS,2010-10-01,354.43,2010,10,266.25,256.4766666666667,97.95333333333332,0
36 PENCILS TUBE SKULLS,2010-11-01,549.43,2010,11,354.43,390.0366666666667,159.39333333333326,0
36 PENCILS TUBE SKULLS,2010-12-01,92.5,2010,12,549.43,332.11999999999995,-239.61999999999995,1
36 PENCILS TUBE SKULLS,2011-01-01,82.5,2011,1,92.5,241.47666666666666,-158.97666666666666,1
36 PENCILS TUBE SKULLS,2011-02-01,50.0,2011,2,82.5,75.0,-25.0,0
36 PENCILS TUBE SKULLS,2011-03-01,168.75,2011,3,50.0,100.41666666666667,68.33333333333333,0
36 PENCILS TUBE SKULLS,2011-04-01,210.0,2011,4,168.75,142.91666666666666,67.08333333333334,1
36 PENCILS TUBE SKULLS,2011-05-01,123.75,2011,5,210.0,167.5,-43.75,1
36 PENCILS TUBE SKULLS,2011-06-01,106.25,2011,6,123.75,146.66666666666666,-40.41666666666666,0
36 PENCILS TUBE SKULLS,2011-07-01,141.25,2011,7,106.25,123.75,17.5,0
36 PENCILS TUBE SKULLS,2011-08-01,117.5,2011,8,141.25,121.66666666666667,-4.166666666666671,0
36 PENCILS TUBE SKULLS,2011-09-01,148.75,2011,9,117.5,135.83333333333334,12.916666666666657,0
36 PENCILS TUBE SKULLS,2011-10-01,413.18,2011,10,148.75,226.4766666666667,186.70333333333332,0
36 PENCILS TUBE SKULLS,2011-11-01,327.5,2011,11,413.18,296.4766666666667,31.023333333333312,0
36 PENCILS TUBE SKULLS,2011-12-01,73.75,2011,12,327.5,271.4766666666667,-197.7266666666667,1
36 PENCILS TUBE WOODLAND,2010-01-01,106.25,2010,1,197.5,151.875,-45.625,1
36 PENCILS TUBE WOODLAND,2010-02-01,181.25,2010,2,106.25,161.66666666666666,19.583333333333343,0
36 PENCILS TUBE WOODLAND,2010-03-01,161.25,2010,3,181.25,149.58333333333334,11.666666666666657,0
36 PENCILS TUBE WOODLAND,2010-04-01,180.71,2010,4,161.25,174.40333333333334,6.306666666666672,1
36 PENCILS TUBE WOODLAND,2010-05-01,187.5,2010,5,180.71,176.48666666666668,11.013333333333321,1
36 PENCILS TUBE WOODLAND,2010-06-01,247.5,2010,6,187.5,205.23666666666668,42.26333333333332,0
36 PENCILS TUBE WOODLAND,2010-07-01,136.25,2010,7,247.5,190.41666666666666,-54.16666666666666,0
36 PENCILS TUBE WOODLAND,2010-08-01,263.75,2010,8,136.25,215.83333333333334,47.91666666666666,0
36 PENCILS TUBE WOODLAND,2010-09-01,268.75,2010,9,263.75,222.91666666666666,45.83333333333334,0
36 PENCILS TUBE WOODLAND,2010-10-01,177.5,2010,10,268.75,236.66666666666666,-59.16666666666666,0
36 PENCILS TUBE WOODLAND,2010-11-01,288.75,2010,11,177.5,245.0,43.75,0
36 PENCILS TUBE WOODLAND,2010-12-01,161.25,2010,12,288.75,209.16666666666666,-47.91666666666666,1
36 PENCILS TUBE WOODLAND,2011-01-01,75.0,2011,1,161.25,175.0,-100.0,1
36 PENCILS TUBE WOODLAND,2011-02-01,68.75,2011,2,75.0,101.66666666666667,-32.91666666666667,0
36 PENCILS TUBE WOODLAND,2011-03-01,168.75,2011,3,68.75,104.16666666666667,64.58333333333333,0
36 PENCILS TUBE WOODLAND,2011-04-01,232.5,2011,4,168.75,156.66666666666666,75.83333333333334,1
36 PENCILS TUBE WOODLAND,2011-05-01,122.5,2011,5,232.5,174.58333333333334,-52.08333333333334,1
36 PENCILS TUBE WOODLAND,2011-06-01,225.0,2011,6,122.5,193.33333333333334,31.666666666666657,0
36 PENCILS TUBE WOODLAND,2011-07-01,161.25,2011,7,225.0,169.58333333333334,-8.333333333333343,0
36 PENCILS TUBE WOODLAND,2011-08-01,484.43,2011,8,161.25,290.2266666666667,194.20333333333332,0
36 PENCILS TUBE WOODLAND,2011-09-01,252.5,2011,9,484.43,299.3933333333334,-46.89333333333337,0
36 PENCILS TUBE WOODLAND,2011-10-01,88.75,2011,10,252.5,275.2266666666667,-186.4766666666667,0
4 TRADITIONAL SPINNING TOPS,2010-06-01,390.0,2010,6,173.75,281.875,108.125,0
4 TRADITIONAL SPINNING TOPS,2010-07-01,357.5,2010,7,390.0,307.0833333333333,50.416666666666686,0
4 TRADITIONAL SPINNING TOPS,2010-08-01,653.35,2010,8,357.5,466.95,186.40000000000003,0
4 TRADITIONAL SPINNING TOPS,2010-09-01,433.75,2010,9,653.35,481.5333333333333,-47.7833333333333,0
4 TRADITIONAL SPINNING TOPS,2010-10-01,916.25,2010,10,433.75,667.7833333333333,248.4666666666667,0
4 TRADITIONAL SPINNING TOPS,2010-11-01,897.5,2010,11,916.25,749.1666666666666,148.33333333333337,0
4 TRADITIONAL SPINNING TOPS,2010-12-01,393.75,2010,12,897.5,735.8333333333334,-342.08333333333337,1
4 TRADITIONAL SPINNING TOPS,2011-01-01,333.35,2011,1,393.75,541.5333333333333,-208.18333333333328,1
4 TRADITIONAL SPINNING TOPS,2011-02-01,176.25,2011,2,333.35,301.1166666666667,-124.86666666666667,0
4 TRADITIONAL SPINNING TOPS,2011-03-01,831.3,2011,3,176.25,446.9666666666667,384.33333333333326,0
4 TRADITIONAL SPINNING TOPS,2011-04-01,482.75,2011,4,831.3,496.76666666666665,-14.016666666666652,1
4 TRADITIONAL SPINNING TOPS,2011-05-01,723.35,2011,5,482.75,679.1333333333333,44.2166666666667,1
4 TRADITIONAL SPINNING TOPS,2011-06-01,352.35,2011,6,723.35,519.4833333333332,-167.1333333333332,0
4 TRADITIONAL SPINNING TOPS,2011-07-01,421.95,2011,7,352.35,499.2166666666667,-77.26666666666671,0
4 TRADITIONAL SPINNING TOPS,2011-08-01,309.35,2011,8,421.95,361.2166666666667,-51.866666666666674,0
4 TRADITIONAL SPINNING TOPS,2011-09-01,357.84,2011,9,309.35,363.0466666666666,-5.206666666666649,0
4 TRADITIONAL SPINNING TOPS,2011-10-01,637.38,2011,10,357.84,434.85666666666674,202.52333333333326,0
4 TRADITIONAL SPINNING TOPS,2011-11-01,868.19,2011,11,637.38,621.1366666666667,247.0533333333334,0
4 TRADITIONAL SPINNING TOPS,2011-12-01,226.02,2011,12,868.19,577.1966666666667,-351.17666666666673,1
5 HOOK HANGER RED MAGIC TOADSTOOL,2010-10-01,409.8,2010,10,670.65,540.225,-130.425,0
5 HOOK HANGER RED MAGIC TOADSTOOL,2010-11-01,1085.7,2010,11,409.8,722.0500000000001,363.65,0
5 HOOK HANGER RED MAGIC TOADSTOOL,2010-12-01,292.05,2010,12,1085.7,595.85,-303.8,1
5 HOOK HANGER RED MAGIC TOADSTOOL,2011-01-01,771.3,2011,1,292.05,716.35,54.94999999999993,1
5 HOOK HANGER RED MAGIC TOADSTOOL,2011-02-01,715.2,2011,2,771.3,592.85,122.35000000000002,0
5 HOOK HANGER RED MAGIC TOADSTOOL,2011-03-01,560.55,2011,3,715.2,682.35,-121.80000000000007,0
5 HOOK HANGER RED MAGIC TOADSTOOL,2011-04-01,295.2,2011,4,560.55,523.65,-228.45,1
5 HOOK HANGER RED MAGIC TOADSTOOL,2011-05-01,1799.1,2011,5,295.2,884.9499999999999,914.15,1
5 HOOK HANGER RED MAGIC TOADSTOOL,2011-06-01,123.75,2011,6,1799.1,739.3499999999999,-615.5999999999999,0
5 HOOK HANGER RED MAGIC TOADSTOOL,2011-07-01,34.65,2011,7,123.75,652.5,-617.85,0
5 HOOK HANGER RED MAGIC TOADSTOOL,2011-08-01,9.9,2011,8,34.65,56.1,-46.2,0
5 HOOK HANGER RED MAGIC TOADSTOOL,2011-09-01,33.0,2011,9,9.9,25.849999999999998,7.150000000000002,0
5 HOOK HANGER RED MAGIC TOADSTOOL,2011-10-01,3.3,2011,10,33.0,15.399999999999999,-12.099999999999998,0
5 HOOK HANGER RED MAGIC TOADSTOOL,2011-11-01,44.55,2011,11,3.3,26.95,17.599999999999998,0
6 CHOCOLATE LOVE HEART T-LIGHTS,2010-01-01,428.4,2010,1,665.94,547.1700000000001,-118.7700000000001,1
6 CHOCOLATE LOVE HEART T-LIGHTS,2010-02-01,292.8,2010,2,428.4,462.38000000000005,-169.58000000000004,0
6 CHOCOLATE LOVE HEART T-LIGHTS,2010-03-01,80.4,2010,3,292.8,267.2,-186.79999999999998,0
6 CHOCOLATE LOVE HEART T-LIGHTS,2010-04-01,52.5,2010,4,80.4,141.9,-89.4,1
6 CHOCOLATE LOVE HEART T-LIGHTS,2010-05-01,18.9,2010,5,52.5,50.6,-31.700000000000003,1
6 CHOCOLATE LOVE HEART T-LIGHTS,2010-06-01,44.1,2010,6,18.9,38.5,5.600000000000001,0
6 CHOCOLATE LOVE HEART T-LIGHTS,2010-07-01,48.3,2010,7,44.1,37.1,11.199999999999996,0
6 CHOCOLATE LOVE HEART T-LIGHTS,2010-08-01,58.8,2010,8,48.3,50.4,8.399999999999999,0
6 CHOCOLATE LOVE HEART T-LIGHTS,2010-09-01,333.18,2010,9,58.8,146.76,186.42000000000002,0
6 CHOCOLATE LOVE HEART T-LIGHTS,2010-10-01,439.5,2010,10,333.18,277.16,162.33999999999997,0
6 CHOCOLATE LOVE HEART T-LIGHTS,2010-11-01,495.48,2010,11,439.5,422.72,72.75999999999999,0
6 CHOCOLATE LOVE HEART T-LIGHTS,2010-12-01,545.76,2010,12,495.48,493.58,52.18000000000001,1
6 CHOCOLATE LOVE HEART T-LIGHTS,2011-01-01,138.6,2011,1,545.76,393.28,-254.67999999999998,1
6 CHOCOLATE LOVE HEART T-LIGHTS,2011-02-01,83.28,2011,2,138.6,255.88,-172.6,0
6 CHOCOLATE LOVE HEART T-LIGHTS,2011-03-01,86.76,2011,3,83.28,102.88,-16.11999999999999,0
6 CHOCOLATE LOVE HEART T-LIGHTS,2011-04-01,29.4,2011,4,86.76,66.48,-37.080000000000005,1
6 CHOCOLATE LOVE HEART T-LIGHTS,2011-05-01,25.2,2011,5,29.4,47.12,-21.919999999999998,1
6 CHOCOLATE LOVE HEART T-LIGHTS,2011-06-01,42.0,2011,6,25.2,32.199999999999996,9.800000000000004,0
6 CHOCOLATE LOVE HEART T-LIGHTS,2011-07-01,12.6,2011,7,42.0,26.599999999999998,-13.999999999999998,0
6 CHOCOLATE LOVE HEART T-LIGHTS,2011-08-01,102.6,2011,8,12.6,52.4,50.199999999999996,0
6 CHOCOLATE LOVE HEART T-LIGHTS,2011-09-01,38.26,2011,9,102.6,51.15333333333333,-12.89333333333333,0
6 CHOCOLATE LOVE HEART T-LIGHTS,2011-10-01,196.15,2011,10,38.26,112.33666666666666,83.81333333333335,0
